gid,player,team,details,pstat,gstat
4227,SW-0700,ARI,Illness,Full Participation in Practice,Probable
4227,LS-0500,ARI,Knee,Full Participation in Practice,Probable
4227,JP-4100,ARI,Calf,Full Participation in Practice,Probable
4227,AE-0750,ARI,Toe,Limited Participation in Practice,Questionable
4227,CP-0500,ARI,Right Finger,Limited Participation in Practice,Probable
4227,CR-0500,ARI,Ankle,Limited Participation in Practice,Questionable
4227,JG-3700,ARI,Knee,Full Participation in Practice,Probable
4227,JM-1650,ARI,Calf,Did Not Participate In Practice,Out
4227,FR-0200,ARI,Ankle,Limited Participation in Practice,Questionable
4227,ES-1475,ARI,Shoulder,Full Participation in Practice,Probable
4227,CM-0900,GB,Ankle,Limited Participation in Practice,Probable
4227,DB-0350,GB,Ankle,Did Not Participate In Practice,Questionable
4227,CL-0975,GB,Ankle,Full Participation in Practice,Probable
4227,BB-3700,GB,Ankle,Limited Participation in Practice,Probable
4227,JE-0350,GB,Quadricep,Did Not Participate In Practice,Out
4227,EL-0010,GB,Rib,Limited Participation in Practice,Probable
4227,LG-0900,GB,Foot,Limited Participation in Practice,Questionable
4227,JS-3500,GB,Back,Limited Participation in Practice,Probable
4227,JP-2050,GB,Hamstring,Did Not Participate In Practice,Questionable
4227,MD-0060,GB,Hamstring,Limited Participation in Practice,Probable
4227,SS-1300,GB,Concussion,Did Not Participate In Practice,Doubtful
4227,TL-0300,GB,Shoulder,Limited Participation in Practice,Probable
4227,QR-0100,GB,Groin,Full Participation in Practice,Probable
4228,AB-0650,MIN,Knee,Full Participation in Practice,Probable
4228,AP-0700,MIN,Ankle,Full Participation in Practice,Probable
4228,CJ-1400,MIN,Ankle,Full Participation in Practice,Probable
4228,EG-0900,MIN,Shoulder,Full Participation in Practice,Probable
4228,JM-3450,MIN,Hamstring,Full Participation in Practice,Probable
4228,HS-0130,MIN,Knee,Limited Participation in Practice,Probable
4228,LJ-1700,MIN,Foot,Full Participation in Practice,Probable
4228,JR-2750,MIN,Concussion,Full Participation in Practice,Probable
4228,RE-0400,MIN,Ankle,Limited Participation in Practice,Probable
4228,SF-0150,MIN,,Limited Participation in Practice,
4228,MK-1700,NYG,Knee,Did Not Participate In Practice,Out
4228,OD-0200,NYG,Illness,Full Participation in Practice,Probable
4228,JM-6350,NYG,Quadricep,Did Not Participate In Practice,Out
4228,GS-0800,NYG,Concussion,Full Participation in Practice,Probable
4228,DH-1800,NYG,Shoulder,Limited Participation in Practice,Questionable
4228,DK-0465,NYG,Foot,Did Not Participate In Practice,Out
4228,CT-0250,NYG,Concussion,Did Not Participate In Practice,Out
4228,EF-0075,NYG,Illness,Limited Participation in Practice,Probable
4229,VR-0200,CIN,Hamstring,Full Participation in Practice,Probable
4229,VB-0350,CIN,Knee,Full Participation in Practice,Probable
4229,TE-0300,CIN,Concussion,Out (Definitely Will Not Play),Out
4229,GI-1300,CIN,Groin,Did Not Participate In Practice,Doubtful
4229,EL-0060,CIN,Hamstring,Full Participation in Practice,Probable
4229,AD-0100,CIN,Right Thumb,Out (Definitely Will Not Play),Out
4229,JF-1750,CIN,Concussion,Full Participation in Practice,Probable
4229,CA-0750,DEN,Back,Full Participation in Practice,Probable
4229,AC-0100,DEN,Quadricep,Full Participation in Practice,Probable
4229,BO-0650,DEN,Left Shoulder,Full Participation in Practice,Probable
4229,BF-0950,DEN,Ankle,Full Participation in Practice,Probable
4229,EM-0400,DEN,Ankle,Full Participation in Practice,Probable
4229,DS-4300,DEN,Hamstring,Limited Participation in Practice,Questionable
4229,DW-1100,DEN,Back,Full Participation in Practice,Probable
4229,TW-0600,DEN,Ankle,Limited Participation in Practice,Questionable
4229,TD-0725,DEN,Shoulder,Limited Participation in Practice,Questionable
4229,VW-0100,DEN,Shoulder,Full Participation in Practice,Probable
4229,PM-0200,DEN,Foot,Did Not Participate In Practice,Out
4229,LM-1020,DEN,Hamstring,Full Participation in Practice,Probable
4229,OB-0150,DEN,Hamstring,Did Not Participate In Practice,Out
4229,OD-0100,DEN,Knee,Full Participation in Practice,Probable
4230,LM-1000,BUF,Knee,Did Not Participate In Practice,Out
4230,NB-0500,BUF,Ankle,Did Not Participate In Practice,Out
4230,MW-2300,BUF,Hand,Limited Participation in Practice,Probable
4230,MD-0100,BUF,Neck,Full Participation in Practice,Probable
4230,TT-0500,BUF,Right Shoulder,Limited Participation in Practice,Probable
4230,BR-0150,BUF,Knee,Limited Participation in Practice,Probable
4230,CH-3350,BUF,Wrist,Limited Participation in Practice,Probable
4230,CG-1250,BUF,,Did Not Participate In Practice,
4230,RD-0050,BUF,Groin,Limited Participation in Practice,Probable
4230,JM-4550,BUF,Ankle,Limited Participation in Practice,Probable
4230,KD-0400,NYJ,Foot,Did Not Participate In Practice,Questionable
4230,KT-0450,NYJ,Quadricep,Full Participation in Practice,Probable
4230,MW-1800,NYJ,Toe,Limited Participation in Practice,Probable
4230,RF-0500,NYJ,Left Thumb,Full Participation in Practice,Probable
4230,QE-0100,NYJ,Neck,Full Participation in Practice,Probable
4230,CP-0100,NYJ,Abdomen,Limited Participation in Practice,Probable
4230,DD-0250,NYJ,Wrist,Full Participation in Practice,Probable
4230,CI-0300,NYJ,Knee,Limited Participation in Practice,Probable
4230,BM-0300,NYJ,Ankle,Full Participation in Practice,Probable
4230,BG-0500,NYJ,Ankle,Limited Participation in Practice,Questionable
4230,BP-1200,NYJ,Ankle,Did Not Participate In Practice,Questionable
4230,DM-2350,NYJ,Hamstring,Full Participation in Practice,Probable
4230,EH-0600,NYJ,Illness,Full Participation in Practice,Probable
4230,ED-0200,NYJ,Knee,Full Participation in Practice,Probable
4230,LM-0550,NYJ,Back,Full Participation in Practice,Probable
4231,EM-1200,MIA,Calf,Limited Participation in Practice,Questionable
4231,JL-0215,MIA,Knee,Limited Participation in Practice,Probable
4231,JJ-1620,MIA,Ankle,Did Not Participate In Practice,Doubtful
4231,BT-1250,MIA,Calf,Full Participation in Practice,Probable
4231,RT-0150,MIA,Thigh,Full Participation in Practice,Probable
4231,RM-1500,MIA,Ribs,Limited Participation in Practice,Questionable
4231,MP-2000,MIA,Foot,Did Not Participate In Practice,Doubtful
4231,KS-2350,MIA,Thigh,Limited Participation in Practice,Questionable
4231,JD-2512,MIA,Ankle,Limited Participation in Practice,Questionable
4231,JJ-0650,MIA,Toe,Limited Participation in Practice,Questionable
4231,DH-2950,NE,Knee,Did Not Participate In Practice,Out
4231,DM-1300,NE,Ankle,Limited Participation in Practice,Questionable
4231,JE-0100,NE,Foot,Did Not Participate In Practice,Out
4231,JK-1650,NE,Shoulder,Limited Participation in Practice,Questionable
4231,JF-3150,NE,Hand,Did Not Participate In Practice,Out
4231,BL-0100,NE,Foot,Limited Participation in Practice,Questionable
4231,CJ-2050,NE,Abdomen,Did Not Participate In Practice,Out
4231,DA-0900,NE,Knee,Limited Participation in Practice,Questionable
4231,SC-0400,NE,Knee,Limited Participation in Practice,Questionable
4231,RN-1100,NE,Shin,Did Not Participate In Practice,Questionable
4231,SV-0400,NE,Ankle,Did Not Participate In Practice,Out
4231,SS-1450,NE,Not Injury Related,Did Not Participate In Practice,Questionable
4231,PC-0300,NE,Foot,Limited Participation in Practice,Questionable
4231,LW-0050,NE,Shoulder,Limited Participation in Practice,Questionable
4231,JC-3518,NE,Concussion,Did Not Participate In Practice,Out
4232,MR-2500,ATL,Hip,Full Participation in Practice,Probable
4232,PA-0100,ATL,Hamstring,Limited Participation in Practice,Probable
4232,RW-2200,ATL,Ankle,Full Participation in Practice,Probable
4232,RA-0650,ATL,Ankle,Full Participation in Practice,Probable
4232,PW-1400,ATL,Knee,Full Participation in Practice,Probable
4232,JD-3300,ATL,Hip,Limited Participation in Practice,Probable
4232,DF-1875,ATL,Knee,Full Participation in Practice,Probable
4232,DH-2700,ATL,Toe,Limited Participation in Practice,Probable
4232,EW-0500,ATL,Concussion,Full Participation in Practice,Probable
4232,CC-1700,ATL,Shoulder,Limited Participation in Practice,Probable
4232,GJ-0250,ATL,Shoulder,Limited Participation in Practice,Probable
4232,TC-2050,ATL,Concussion,Did Not Participate In Practice,Out
4232,MC-2400,NO,Chest,Did Not Participate In Practice,Out
4232,TA-0850,NO,Knee,Did Not Participate In Practice,Questionable
4232,ZS-0200,NO,Elbow,Limited Participation in Practice,Probable
4232,AP-0450,NO,Concussion,Did Not Participate In Practice,Out
4232,DB-3800,NO,Foot,Limited Participation in Practice,Probable
4232,CJ-2400,NO,Back,Limited Participation in Practice,Probable
4232,JH-4070,NO,Concussion,Limited Participation in Practice,Probable
4232,JB-8800,NO,Knee,Limited Participation in Practice,Probable
4232,DE-0600,NO,Hip,Did Not Participate In Practice,Out
4233,AM-1200,BAL,Ankle,Limited Participation in Practice,Questionable
4233,DS-2700,BAL,Not Injury Related,Did Not Participate In Practice,Probable
4233,ED-1000,BAL,Not Injury Related,Full Participation in Practice,Probable
4233,KJ-1400,BAL,Illness,Full Participation in Practice,Probable
4233,GI-1300,CIN,Groin,Full Participation in Practice,Probable
4233,CD-2200,CIN,Hamstring,Full Participation in Practice,Probable
4233,AM-1150,CIN,Left Wrist,Full Participation in Practice,Probable
4233,AH-1800,CIN,,Did Not Participate In Practice,
4233,AD-0100,CIN,Right Thumb,Out (Definitely Will Not Play),Out
4233,TE-0300,CIN,Concussion,Full Participation in Practice,Probable
4233,RH-1875,CIN,Knee,Did Not Participate In Practice,Out
4233,MJ-2250,CIN,Hamstring,Full Participation in Practice,Probable
4234,MM-4500,CLE,Concussion,Did Not Participate In Practice,Out
4234,JT-1600,CLE,Knee,Limited Participation in Practice,Questionable
4234,KD-0100,CLE,Toe,Did Not Participate In Practice,Questionable
4234,KW-1550,CLE,Shoulder,Limited Participation in Practice,Questionable
4234,RS-2800,CLE,,Full Participation in Practice,
4234,TB-1060,CLE,Ankle,Limited Participation in Practice,Questionable
4234,TW-2700,CLE,Concussion,Did Not Participate In Practice,Out
4234,DB-5200,CLE,Thumb,Full Participation in Practice,Probable
4234,JM-0850,CLE,Concussion,Did Not Participate In Practice,Out
4234,GW-1675,CLE,Concussion,Did Not Participate In Practice,Out
4234,RM-5050,CLE,Ankle,Limited Participation in Practice,Questionable
4234,HM-0200,PIT,Not Injury Related,Full Participation in Practice,Probable
4234,JH-2100,PIT,Illness,Full Participation in Practice,Probable
4234,AB-1950,PIT,Back,Full Participation in Practice,Probable
4234,BR-1100,PIT,Illness,Full Participation in Practice,Probable
4234,RS-0962,PIT,Not Injury Related,Full Participation in Practice,Probable
4234,WG-0500,PIT,Not Injury Related,Full Participation in Practice,Probable
4234,WA-0100,PIT,Not Injury Related,Full Participation in Practice,Probable
4234,MS-3400,PIT,Not Injury Related,Full Participation in Practice,Probable
4234,MM-3700,PIT,Shoulder,Full Participation in Practice,Probable
4234,MB-4550,PIT,Illness,Full Participation in Practice,Questionable
4234,DG-2425,PIT,Groin,Full Participation in Practice,Questionable
4235,DN-0700,HOU,Elbow,Limited Participation in Practice,Probable
4235,JC-5630,HOU,Back,Full Participation in Practice,Probable
4235,JC-3350,HOU,Foot,Did Not Participate In Practice,Out
4235,BD-0150,HOU,Chest,Full Participation in Practice,Probable
4235,BJ-1950,HOU,Ankle,Limited Participation in Practice,Probable
4235,BH-1900,HOU,Concussion,Full Participation in Practice,Probable
4235,AB-2250,HOU,Knee,Full Participation in Practice,Probable
4235,AB-1975,HOU,Calf,Full Participation in Practice,Probable
4235,CP-1950,HOU,Knee,Full Participation in Practice,Probable
4235,CS-1500,HOU,Hamstring,Did Not Participate In Practice,Out
4235,RG-1870,HOU,Achilles,Limited Participation in Practice,Probable
4235,RM-4600,HOU,Illness,Full Participation in Practice,Probable
4235,XS-0100,HOU,Calf,Full Participation in Practice,Probable
4235,BP-0575,HOU,Chest,Limited Participation in Practice,Probable
4235,WM-0550,HOU,Back,Full Participation in Practice,Probable
4235,JP-0050,HOU,Illness,Limited Participation in Practice,Questionable
4235,JW-1100,HOU,Groin,Full Participation in Practice,Probable
4235,KJ-0100,HOU,Ankle,Full Participation in Practice,Probable
4235,MB-4950,HOU,Shoulder,Full Participation in Practice,Probable
4235,KJ-0650,HOU,Foot,Full Participation in Practice,Probable
4235,DM-1450,JAC,Not Injury Related,Full Participation in Practice,Probable
4235,JC-6400,JAC,Thigh,Full Participation in Practice,Probable
4235,AR-1250,JAC,Shoulder,Full Participation in Practice,Probable
4235,AH-3900,JAC,Thigh,Full Participation in Practice,Probable
4235,AJ-1150,JAC,Knee,Did Not Participate In Practice,Out
4235,CC-2600,JAC,Not Injury Related,Full Participation in Practice,Probable
4235,TA-0600,JAC,Ankle,Limited Participation in Practice,Probable
4235,RM-4200,JAC,Knee,Limited Participation in Practice,Probable
4235,TS-2050,JAC,Shoulder,Did Not Participate In Practice,Out
4235,JO-0300,JAC,Quadricep,Limited Participation in Practice,Probable
4235,JP-0900,JAC,Hamstring,Limited Participation in Practice,Questionable
4235,LJ-0750,JAC,Back,Full Participation in Practice,Probable
4235,HP-0200,JAC,Hamstring,Limited Participation in Practice,Questionable
4235,TY-0150,JAC,Knee,Did Not Participate In Practice,Out
4236,MA-0200,IND,Ankle,Full Participation in Practice,Probable
4236,MH-1600,IND,Shoulder,Did Not Participate In Practice,Out
4236,JM-4150,IND,Illness,Full Participation in Practice,Probable
4236,WG-0800,IND,Hamstring,Full Participation in Practice,Questionable
4236,TC-2000,IND,Concussion,Did Not Participate In Practice,Out
4236,TH-1850,IND,Calf,Full Participation in Practice,Probable
4236,SM-2950,IND,Knee,Did Not Participate In Practice,Questionable
4236,DA-0850,IND,,Did Not Participate In Practice,
4236,DB-6100,IND,Hip,Full Participation in Practice,Probable
4236,CA-0900,IND,Ankle,Limited Participation in Practice,Questionable
4236,AL-1100,IND,Abdomen,Limited Participation in Practice,Out
4236,JD-2550,IND,Toe,Limited Participation in Practice,Probable
4236,JF-3060,IND,Hamstring,Limited Participation in Practice,Probable
4236,DM-2775,IND,Toe,Did Not Participate In Practice,Probable
4236,EW-0100,IND,Foot,Full Participation in Practice,Probable
4236,JF-2950,TEN,Toe,Full Participation in Practice,Probable
4236,MM-0912,TEN,Knee,Did Not Participate In Practice,Out
4236,SH-1000,TEN,Knee,Did Not Participate In Practice,Questionable
4236,WW-0900,TEN,Illness,Did Not Participate In Practice,Probable
4236,TL-0775,TEN,Concussion,Did Not Participate In Practice,Out
4236,KW-2550,TEN,Knee,Did Not Participate In Practice,Out
4236,MG-1800,TEN,Foot,Full Participation in Practice,Probable
4237,GS-1400,DAL,Illness,Full Participation in Practice,Probable
4237,LC-0825,DAL,Ankle,Did Not Participate In Practice,Doubtful
4237,JH-3210,DAL,Shoulder,Limited Participation in Practice,Probable
4237,GH-0300,DAL,Illness,Full Participation in Practice,Probable
4237,DS-4750,DAL,Concussion,Full Participation in Practice,Probable
4237,DL-0450,DAL,Chest,Full Participation in Practice,Probable
4237,CB-1130,DAL,Knee,Limited Participation in Practice,Probable
4237,SL-0500,DAL,Hamstring,Did Not Participate In Practice,Questionable
4237,KW-0960,DAL,Shoulder,Limited Participation in Practice,Probable
4237,JW-6000,DAL,Chest,Full Participation in Practice,Probable
4237,JM-5000,DAL,Hip,Limited Participation in Practice,Probable
4237,MC-1350,DAL,Hamstring,Limited Participation in Practice,Questionable
4237,MM-5450,WAS,Ankle,Full Participation in Practice,Probable
4237,KR-0950,WAS,Shoulder,Full Participation in Practice,Probable
4237,TW-2800,WAS,Knee,Did Not Participate In Practice,Questionable
4237,WC-0300,WAS,Shin,Full Participation in Practice,Probable
4237,WB-0700,WAS,Shin,Full Participation in Practice,Probable
4237,PT-0400,WAS,Knee,Limited Participation in Practice,Questionable
4237,PR-0200,WAS,Foot,Limited Participation in Practice,Doubtful
4237,RG-1650,WAS,Abdomen,Full Participation in Practice,Probable
4237,CT-1220,WAS,Shoulder,Full Participation in Practice,Probable
4237,JL-1250,WAS,Ankle,Full Participation in Practice,Probable
4237,JH-2800,WAS,Neck,Limited Participation in Practice,Questionable
4237,DH-0700,WAS,Calf,Limited Participation in Practice,Questionable
4237,DJ-0200,WAS,Knee,Limited Participation in Practice,Questionable
4237,DG-1300,WAS,Shoulder,Did Not Participate In Practice,Out
4237,MJ-2275,WAS,Hip,Did Not Participate In Practice,Doubtful
4237,QD-0400,WAS,Quadricep,Did Not Participate In Practice,Out
