pid,rb,te,drp,mbt,yac
720945,1,1,0,0,4
720946,1,1,0,0,0
720947,2,1,0,0,0
720948,1,2,0,0,3
720952,1,1,0,0,0
720953,1,1,0,0,0
720954,1,1,0,0,6
720955,1,2,0,0,0
720956,1,1,0,0,1
720957,1,3,0,0,4
720958,1,3,0,0,0
720959,1,1,0,0,2
720960,1,1,0,0,0
720961,1,2,0,0,0
720962,1,1,0,0,0
720965,2,1,0,0,0
720966,2,1,0,0,0
720967,2,1,0,0,0
720970,1,2,0,1,0
720971,1,1,0,1,0
720972,1,1,0,0,0
720973,1,1,0,0,2
720974,1,3,0,0,0
720975,1,1,0,0,0
720976,1,1,0,0,0
720977,1,1,0,0,0
720978,1,1,0,0,0
720979,1,1,0,0,0
720982,2,1,0,0,9
720983,1,2,0,0,0
720984,1,2,0,0,3
720985,1,1,0,0,5
720986,1,1,0,0,0
720988,1,2,0,1,0
720989,1,1,0,1,4
720990,1,1,0,0,0
720991,1,1,0,0,0
720992,1,1,0,0,4
720993,1,1,0,0,0
720996,1,1,0,0,1
720997,1,1,0,2,13
720998,1,1,0,0,0
720999,1,1,0,0,0
721000,1,1,0,0,4
721001,1,1,0,0,1
721003,1,1,0,0,0
721004,1,1,0,0,0
721005,1,3,0,0,0
721006,1,1,0,0,4
721007,1,2,0,0,0
721008,1,1,0,0,5
721009,1,1,0,0,0
721010,1,1,0,0,0
721011,1,1,0,0,0
721014,1,1,0,0,3
721015,1,1,0,0,3
721016,1,1,0,0,0
721017,1,1,0,0,3
721018,1,1,0,0,9
721019,1,1,0,0,2
721020,1,1,0,0,0
721021,1,1,0,0,0
721022,1,1,0,0,0
721023,1,1,0,0,0
721024,1,1,0,0,0
721025,1,1,0,0,0
721026,1,3,0,0,0
721028,1,2,0,0,0
721029,1,1,0,1,0
721030,1,1,0,1,1
721031,1,2,0,0,0
721032,1,1,1,0,0
721033,1,1,1,0,0
721035,1,1,0,0,0
721036,1,2,0,0,9
721037,1,2,0,0,0
721038,1,0,0,1,0
721039,1,0,0,0,7
721040,1,2,0,0,0
721041,1,1,0,1,10
721042,1,3,0,0,5
721043,1,1,0,0,0
721044,1,1,0,0,0
721047,2,2,0,0,0
721048,1,1,1,0,0
721049,1,1,0,0,0
721051,1,2,0,1,0
721052,1,1,0,1,0
721053,1,1,0,0,0
721056,1,2,0,0,0
721057,1,2,0,1,0
721059,1,2,0,1,0
721060,2,1,0,1,0
721061,1,1,0,0,0
721062,1,2,0,0,0
721065,1,2,0,0,0
721066,1,2,0,0,0
721067,1,1,0,0,0
721069,1,2,0,0,11
721070,2,2,0,0,0
721071,1,1,0,0,0
721072,1,1,0,0,7
721073,1,1,0,0,14
721074,1,1,0,0,0
721075,1,1,0,0,0
721076,1,1,0,0,4
721077,1,1,0,0,0
721080,1,1,0,0,0
721081,1,1,1,0,0
721082,0,1,0,1,0
721083,1,1,0,0,0
721084,1,1,0,0,11
721085,1,1,0,0,4
721086,1,1,0,0,0
721087,0,1,0,0,0
721088,1,1,0,0,0
721091,1,2,0,0,0
721092,1,1,0,0,15
721093,1,1,1,0,0
721094,1,1,0,0,1
721095,1,1,0,0,9
721096,1,1,0,0,0
721097,1,1,0,0,0
721098,1,1,0,0,0
721100,1,1,0,0,0
721102,1,1,0,1,8
721103,1,2,0,0,0
721104,1,1,0,2,0
721105,1,1,0,0,3
721106,2,2,0,0,0
721109,1,2,0,0,0
721110,1,1,0,0,0
721112,1,1,0,0,10
721113,1,1,0,0,0
721114,1,1,1,0,0
721115,1,1,0,0,3
721116,1,1,0,0,0
721117,1,2,0,0,0
721118,1,1,0,0,0
721120,2,2,0,0,0
721121,2,2,0,0,0
721122,1,2,0,0,0
721125,1,2,0,1,0
721126,1,2,0,0,11
721127,1,2,0,0,0
721128,1,1,0,0,0
721129,1,1,0,2,0
721130,1,2,0,0,0
721131,1,2,0,0,0
721132,1,1,0,0,0
721135,1,2,0,0,0
721136,1,1,0,0,0
721139,1,1,0,0,0
721140,1,2,0,0,0
721142,1,1,0,1,8
721144,1,1,0,0,0
721145,1,2,0,0,0
721147,2,2,0,0,0
721148,0,2,0,0,0
721149,2,1,0,0,0
721150,1,1,0,0,0
721151,1,1,0,0,0
721153,1,1,0,0,0
721155,1,1,0,0,0
721156,1,1,0,2,12
721157,1,1,0,0,4
721158,1,1,0,0,0
721159,1,1,0,0,0
721160,1,1,0,0,2
721161,1,1,0,0,0
721162,1,1,0,0,0
721163,1,0,0,0,6
721165,1,1,0,0,0
721167,1,1,0,0,0
721168,1,1,0,0,0
721170,1,1,0,0,0
721171,1,1,0,1,30
721174,1,1,0,1,21
721175,1,2,0,0,0
721176,1,2,0,0,0
721177,0,1,0,0,0
721180,1,1,0,0,0
721181,1,1,0,0,0
721182,1,1,0,0,25
721183,1,1,0,0,0
721186,1,1,0,2,8
721187,1,1,0,0,0
721188,2,1,0,0,0
721190,1,2,0,0,0
721191,1,1,0,0,0
721192,1,1,0,0,0
721193,1,1,0,0,2
721194,1,1,0,0,0
721195,1,1,0,1,13
721196,1,1,0,0,0
721197,1,2,0,0,0
721198,1,1,0,0,0
721199,1,2,0,0,0
721200,1,1,0,0,0
721203,1,2,0,1,0
721204,1,1,0,1,0
721205,1,1,0,0,5
721206,1,1,0,1,0
721208,1,1,0,0,0
721209,1,1,0,0,0
721210,1,1,0,0,0
721211,0,1,0,0,0
721212,1,1,0,1,8
721215,1,1,0,0,6
721216,1,1,0,0,18
721217,1,1,0,0,10
721218,1,2,0,0,0
721220,1,1,0,0,0
721221,1,1,0,1,0
721222,1,1,0,0,0
721223,1,1,0,0,0
721228,1,1,0,0,0
721229,1,1,0,1,85
721232,1,1,1,0,0
721233,1,0,0,0,0
721234,1,1,0,1,0
721236,1,2,0,0,0
721237,1,2,0,0,0
721240,1,1,0,0,1
721241,1,1,0,0,0
721242,1,1,1,0,0
721245,1,2,0,0,13
721246,1,1,0,1,2
721247,1,2,0,1,0
721249,1,2,0,0,0
721252,1,3,0,0,0
721253,1,1,0,0,0
721254,1,1,0,0,0
721255,2,1,0,0,0
721256,1,1,0,0,7
721259,1,2,0,0,2
721260,1,2,0,0,0
721261,1,1,1,0,0
721263,1,1,0,0,0
721264,1,1,0,0,7
721265,1,1,0,0,15
721266,1,1,0,0,1
721267,1,1,0,1,2
721268,1,1,0,0,0
721269,1,1,0,0,0
721270,1,1,0,1,1
721272,1,1,1,0,0
721273,1,1,0,0,0
721274,1,1,0,0,0
721276,1,1,0,1,15
721277,1,1,0,0,0
721281,1,1,0,0,0
721282,1,1,0,0,0
721283,1,1,0,0,0
721285,1,1,0,0,0
721286,1,1,1,0,0
721287,1,1,0,0,0
721290,1,2,0,0,0
721291,1,1,0,0,0
721292,1,2,0,0,0
721293,1,1,0,0,4
721294,1,1,0,0,0
721295,1,2,0,0,0
721296,1,2,0,1,0
721297,1,2,0,0,0
721298,1,1,1,0,0
721299,1,1,0,0,1
721300,1,1,0,0,0
721301,1,1,0,0,0
721302,1,1,0,0,0
721305,1,1,0,1,0
721306,1,1,0,1,0
721307,1,1,0,0,0
721309,1,2,0,1,0
721310,1,1,0,0,0
721312,1,1,0,0,13
721315,1,1,0,0,8
721316,1,1,0,0,2
721317,1,1,0,0,0
721318,1,2,0,0,0
721319,1,1,0,0,0
721320,1,1,0,0,8
721322,1,1,0,0,0
721323,1,1,0,0,1
721324,1,1,0,0,0
721326,1,1,0,0,0
721327,1,0,0,0,12
721328,1,1,0,1,4
721329,1,1,0,0,0
721330,1,1,0,0,3
721331,2,3,0,0,0
721334,1,1,0,0,9
721335,1,2,0,0,0
721336,1,1,0,1,15
721337,1,1,0,0,2
721338,1,1,0,0,2
721339,1,2,0,0,0
721340,1,1,0,0,0
721341,1,2,0,0,0
721342,1,1,0,1,7
721343,1,2,0,0,0
721346,1,1,0,0,0
721347,1,1,0,0,5
721348,1,1,0,0,23
721349,1,1,0,0,15
721350,1,1,0,0,0
721353,1,1,0,0,0
721354,1,1,0,0,0
721355,1,1,0,1,1
721356,1,1,0,0,2
721357,1,2,0,0,0
721360,1,1,0,0,8
721361,1,1,0,1,30
721363,1,2,0,0,0
721364,1,2,1,0,0
721365,1,1,0,0,0
721367,1,1,0,0,0
721368,1,1,0,0,0
721369,1,1,0,0,0
721371,1,2,0,0,0
721372,1,1,0,0,0
721373,1,1,0,0,4
721374,1,1,0,0,0
721375,1,1,0,0,3
721376,1,1,0,0,0
721378,1,2,0,0,0
721379,1,1,0,0,3
721380,1,1,0,0,0
721381,2,0,0,1,11
721382,1,1,0,0,0
721383,1,2,0,0,0
721384,1,1,0,0,0
721385,1,1,0,0,0
721386,1,2,0,0,0
721387,1,1,0,0,0
721388,1,1,0,0,1
721391,1,1,0,0,0
721392,1,1,0,0,-1
721393,1,1,0,0,0
721395,1,2,0,0,0
721397,1,2,0,0,0
721398,2,0,0,0,0
721401,1,2,0,1,0
721404,1,1,0,1,0
721405,1,1,0,0,0
721406,1,1,0,0,0
721407,1,1,0,0,21
721408,1,1,0,0,7
721409,1,1,0,0,0
721412,1,1,0,0,0
721413,1,2,0,0,0
721414,1,1,0,0,3
721416,1,1,0,0,0
721417,1,2,0,0,0
721418,1,1,0,0,0
721419,1,0,0,0,1
721422,1,1,1,0,0
721423,1,1,0,1,0
721425,1,1,0,0,1
721426,1,1,0,1,11
721427,1,1,0,1,0
721428,1,1,0,0,0
721429,1,1,0,0,1
721430,1,1,0,0,0
721431,1,1,0,0,0
721432,1,1,0,0,0
721433,1,1,0,0,3
721434,1,1,0,0,0
721435,1,1,0,0,0
721436,1,1,0,2,0
721439,1,1,0,0,0
721440,1,1,0,0,0
721441,1,1,0,0,2
721442,1,1,0,0,0
721443,1,1,0,0,0
721444,1,1,0,0,0
721445,1,1,0,0,0
721446,1,1,0,0,2
721448,1,3,0,0,0
721451,1,1,0,0,0
721452,1,1,0,0,0
721453,1,1,0,0,0
721455,1,2,0,0,0
721456,1,2,0,0,10
721457,1,2,0,0,13
721458,1,2,0,0,0
721459,1,0,0,0,0
721460,1,1,0,0,7
721461,1,1,0,0,0
721462,1,1,0,0,0
721463,1,1,0,0,0
721466,1,2,0,1,0
721467,1,1,0,0,1
721469,1,1,0,0,1
721470,1,2,0,0,0
721471,2,0,0,0,0
721473,1,1,0,1,0
721474,1,1,0,0,0
721475,1,1,0,0,0
721477,1,2,0,0,0
721478,1,2,0,0,0
721479,1,0,1,0,0
721480,1,1,0,2,0
721481,1,1,0,0,0
721482,1,1,0,0,2
721483,1,1,1,0,0
721486,1,1,0,0,0
721487,1,1,0,0,0
721489,1,2,0,0,0
721490,1,0,0,0,4
721491,1,0,0,0,3
721492,1,1,0,0,3
721493,1,3,0,0,0
721494,1,3,0,0,0
721496,1,1,0,1,0
721497,1,1,0,0,0
721498,1,1,0,0,0
721499,1,1,0,0,0
721500,1,1,0,0,0
721501,1,1,0,0,0
721502,1,1,0,0,0
721503,1,1,0,0,0
721504,1,1,0,0,0
721506,1,1,0,0,0
721508,1,2,0,0,0
721510,1,1,0,0,0
721511,1,2,0,0,0
721512,1,2,0,0,0
721513,1,1,0,0,1
721514,1,1,0,0,0
721515,1,1,0,0,0
721516,1,1,0,0,0
721517,1,1,1,0,0
721518,1,1,0,0,0
721519,1,1,1,0,0
721520,1,2,0,1,7
721521,1,1,0,1,0
721524,1,1,0,0,0
721525,1,1,0,0,0
721526,1,1,0,0,6
721527,1,1,0,0,8
721528,1,0,0,0,0
721529,1,2,0,0,0
721530,1,1,0,0,2
721531,1,2,0,0,0
721532,1,2,0,0,0
721533,1,2,0,0,0
721534,1,2,0,0,0
721537,1,1,0,0,14
721538,2,1,0,0,0
721539,2,1,0,0,0
721540,1,1,0,1,10
721541,2,2,0,1,0
721542,1,2,0,0,0
721543,1,1,0,0,7
721544,1,1,0,1,0
721546,2,3,0,0,0
721549,1,2,1,0,0
721550,1,1,0,0,8
721551,1,1,0,0,0
721552,1,1,0,0,2
721553,1,2,0,0,0
721554,1,1,0,0,0
721555,1,1,1,0,0
721558,1,1,0,0,0
721559,1,1,0,0,0
721560,1,1,0,0,0
721562,1,1,0,0,0
721563,1,1,0,0,0
721565,1,2,0,0,7
721566,1,2,1,0,0
721567,1,1,0,0,18
721568,1,2,0,0,0
721569,1,1,0,0,0
721570,1,2,0,0,0
721571,1,1,0,0,0
721574,1,1,0,0,1
721575,2,2,0,0,0
721576,1,1,0,0,0
721578,1,2,0,0,0
721579,1,2,0,0,0
721580,1,1,1,0,0
721581,1,1,0,1,15
721583,1,1,0,1,0
721584,1,1,0,0,0
721585,1,2,0,2,0
721586,1,3,0,0,0
721587,1,2,1,0,0
721588,1,1,0,0,1
721591,1,2,0,0,0
721592,1,1,0,0,1
721593,2,2,0,0,0
721594,1,1,0,0,0
721595,1,2,0,0,0
721596,2,1,0,1,0
721597,1,2,0,0,0
721598,1,1,0,0,0
721600,1,1,0,0,0
721602,1,2,0,0,8
721603,1,2,0,0,0
721604,1,2,0,0,0
721605,1,2,0,0,1
721606,1,2,0,0,0
721607,1,1,0,1,7
721608,2,1,0,0,0
721609,2,1,0,1,4
721610,2,1,0,0,13
721611,1,2,0,0,0
721613,2,3,0,1,0
721616,1,1,0,0,0
721617,1,1,0,0,0
721618,1,1,0,0,3
721619,1,1,0,0,0
721620,1,1,0,0,3
721621,1,1,0,0,8
721622,1,1,0,0,1
721626,1,2,0,0,5
721627,1,1,0,0,0
721628,1,1,0,0,0
721630,1,1,0,1,10
721631,1,1,0,0,0
721633,2,2,0,0,0
721634,2,2,0,0,0
721635,1,1,0,1,12
721636,1,2,0,0,0
721637,1,1,0,0,3
721638,1,1,0,0,1
721639,2,2,0,2,0
721640,2,1,0,1,0
721643,1,1,0,0,1
721644,1,2,0,0,18
721645,1,1,0,1,0
721647,1,2,0,0,0
721648,1,1,0,0,10
721649,1,2,0,0,0
721650,1,1,0,0,0
721651,1,1,0,0,0
721654,1,2,0,2,23
721655,2,2,0,1,0
721656,2,2,0,0,0
721657,1,2,1,0,0
721660,1,1,0,0,0
721661,1,1,0,0,5
721662,1,1,0,1,0
721663,1,1,0,0,0
721664,1,1,0,0,0
721667,1,1,0,1,17
721668,1,2,0,0,2
721669,2,1,0,1,0
721670,1,1,0,0,4
721671,2,3,0,1,0
721672,2,3,0,0,0
721674,1,1,0,0,0
721677,1,2,0,0,0
721678,1,1,0,0,0
721679,1,1,0,0,0
721680,1,1,0,1,0
721681,1,1,0,0,6
721682,1,2,0,2,0
721683,1,1,0,0,0
721684,1,1,0,0,0
721685,2,1,0,1,0
721686,1,1,0,0,0
721689,1,2,0,0,4
721690,1,2,0,0,7
721691,1,2,0,0,0
721692,1,1,0,0,0
721694,1,1,0,1,12
721695,2,1,0,0,0
721696,1,1,0,0,2
721697,2,3,0,0,0
721698,2,3,0,0,0
721699,2,3,0,0,0
721701,2,3,0,0,0
721702,2,2,0,0,0
721703,2,2,0,0,0
721705,1,1,0,0,7
721706,1,1,0,0,2
721707,1,1,0,0,0
721708,1,1,0,0,0
721709,1,1,0,0,20
721710,1,1,0,0,0
721711,1,1,0,0,0
721712,1,1,0,0,7
721715,1,2,0,0,0
721716,1,2,0,0,45
721718,1,1,0,0,0
721721,1,1,0,0,2
721722,1,1,0,0,0
721723,1,1,1,0,0
721725,1,1,0,0,0
721726,1,2,0,0,0
721727,1,3,1,0,0
721728,1,1,0,0,0
721729,1,1,0,0,14
721731,1,1,0,0,0
721732,1,1,0,0,6
721733,1,1,0,0,4
721734,1,1,0,0,0
721736,1,1,1,0,0
721737,1,1,0,0,0
721738,1,1,0,0,0
721740,1,3,0,0,0
721741,1,2,0,2,7
721742,1,1,0,0,0
721743,1,1,0,0,0
721745,1,1,0,1,7
721747,1,0,0,0,0
721748,1,1,0,1,0
721749,1,1,0,0,0
721750,1,1,0,0,0
721751,1,1,0,0,0
721752,1,0,0,0,2
721753,1,1,0,0,0
721754,1,1,0,0,0
721755,1,1,0,0,5
721756,1,1,0,0,0
721757,1,2,0,0,0
721758,1,1,0,0,0
721759,1,1,0,0,6
721761,1,2,0,0,0
721762,1,1,0,0,4
721763,1,1,0,0,0
721764,1,1,0,0,0
721765,1,1,0,0,0
721766,1,2,0,0,0
721767,1,2,0,0,0
721768,1,1,0,0,0
721771,1,2,1,0,0
721772,1,1,0,0,0
721774,1,1,0,0,4
721775,1,1,0,1,0
721776,1,1,0,1,0
721777,1,1,0,0,7
721778,1,1,0,0,0
721779,1,1,0,0,0
721782,1,1,0,0,0
721783,1,1,0,0,4
721784,1,1,0,0,0
721785,1,1,0,0,1
721786,1,1,0,0,0
721788,1,2,0,0,0
721789,1,1,0,0,0
721792,1,1,0,1,5
721793,1,1,0,0,0
721794,1,1,0,0,0
721796,1,2,0,0,0
721797,1,2,0,0,0
721798,1,1,0,0,3
721799,1,1,0,0,0
721800,1,3,0,0,0
721801,1,1,1,0,0
721804,1,1,0,0,0
721805,1,1,1,0,0
721806,1,1,0,0,0
721808,1,3,0,0,0
721809,1,2,0,0,0
721810,1,1,0,0,0
721811,1,1,0,0,0
721813,1,1,0,0,0
721814,1,1,0,0,0
721816,1,1,0,0,0
721817,1,1,0,0,0
721818,1,1,1,0,0
721820,1,3,0,0,0
721821,1,2,0,0,0
721822,1,1,0,0,0
721824,1,1,0,0,0
721825,1,1,0,0,2
721826,1,1,0,1,0
721827,1,1,0,1,0
721828,1,1,0,0,0
721829,1,1,0,0,1
721830,1,1,0,0,1
721833,1,3,0,0,0
721834,1,1,0,0,0
721835,1,1,0,0,13
721836,1,2,0,0,0
721837,1,1,0,0,0
721840,1,1,0,0,0
721841,1,1,0,0,0
721842,1,1,0,0,0
721843,1,1,0,0,0
721844,1,1,0,0,1
721845,1,3,0,0,0
721847,1,1,0,0,0
721848,1,1,0,1,3
721849,1,1,0,0,0
721850,1,1,0,0,0
721851,1,1,0,0,0
721853,1,1,0,1,0
721854,1,1,0,0,0
721855,1,1,0,0,0
721856,1,1,0,0,0
721857,1,1,0,0,0
721858,1,1,0,0,0
721860,1,0,0,0,0
721861,1,1,0,0,0
721862,1,1,0,0,0
721863,1,1,0,0,0
721864,1,0,0,1,0
721865,1,2,0,0,0
721868,1,2,1,0,0
721869,1,1,0,0,6
721870,2,1,0,0,0
721871,1,2,0,0,0
721872,0,2,0,0,0
721873,1,2,0,1,0
721874,1,2,0,0,0
721875,2,2,0,0,15
721876,1,1,0,1,0
721877,2,2,0,0,0
721878,2,2,0,0,0
721879,1,1,0,0,0
721881,1,2,0,0,0
721882,2,1,1,0,0
721883,1,1,0,0,0
721886,1,2,0,0,0
721887,1,2,0,1,0
721888,1,2,0,0,6
721889,1,1,0,0,0
721890,1,3,0,0,7
721891,1,1,0,0,0
721892,1,1,0,0,0
721893,1,2,0,0,0
721894,1,2,0,0,0
721895,1,1,0,0,18
721896,1,2,0,0,0
721897,1,2,0,0,-2
721898,1,1,0,0,0
721901,1,1,0,0,0
721902,1,1,0,0,0
721903,1,1,0,1,14
721904,1,1,0,0,0
721905,1,1,0,0,0
721906,1,1,0,0,0
721908,1,2,0,0,8
721909,1,1,0,0,0
721910,2,0,0,0,3
721911,1,1,0,0,0
721913,1,2,0,0,1
721914,1,2,0,0,2
721915,1,2,1,0,0
721916,1,2,0,0,0
721917,1,2,0,0,0
721919,1,1,0,0,0
721920,1,2,0,0,0
721921,1,1,0,0,6
721922,1,2,0,0,0
721923,1,1,0,0,0
721924,1,2,0,0,0
721925,1,1,0,0,1
721926,2,2,0,0,0
721927,2,2,0,0,0
721930,1,1,0,0,0
721931,1,1,0,0,0
721932,1,2,0,0,0
721934,2,1,0,0,14
721935,2,1,0,0,0
721936,1,2,0,0,0
721937,1,1,1,0,0
721940,1,1,0,0,0
721941,1,2,0,0,2
721942,1,1,0,0,8
721943,1,1,0,0,25
721944,1,1,0,0,0
721945,1,1,0,1,20
721947,1,1,0,0,0
721949,1,2,0,0,0
721952,2,2,0,0,0
721954,1,1,0,0,0
721955,1,2,0,0,0
721956,2,2,0,0,4
721957,1,1,0,0,4
721958,1,1,0,0,0
721959,1,1,0,1,0
721960,2,2,0,0,0
721961,1,1,0,1,0
721962,1,2,0,0,0
721963,1,2,0,0,3
721964,1,2,1,0,0
721965,1,1,0,0,0
721966,1,1,0,0,0
721969,1,1,0,0,0
721971,1,2,0,1,0
721972,1,2,1,0,0
721973,1,1,0,0,3
721974,1,1,0,0,0
721975,1,0,0,0,2
721976,1,2,0,0,0
721977,2,1,0,0,11
721978,1,2,0,0,0
721979,1,1,0,0,2
721980,1,2,0,0,0
721981,1,1,0,0,0
721982,1,1,0,0,0
721983,1,1,0,0,0
721984,1,2,0,0,10
721987,1,2,0,0,0
721988,1,2,0,0,0
721989,1,2,0,0,0
721991,1,1,0,1,0
721992,1,1,0,1,0
721993,1,2,0,1,0
721994,1,1,0,0,0
721997,1,2,0,0,0
721998,1,1,0,0,0
721999,1,1,1,0,0
722002,2,1,0,0,1
722003,1,1,0,0,0
722004,1,0,1,0,0
722006,2,2,0,0,0
722007,2,2,0,0,0
722008,1,1,0,0,0
722010,1,1,0,0,0
722012,1,2,0,0,0
722013,1,2,0,0,0
722014,1,2,0,0,9
722015,1,1,0,0,0
722016,1,1,0,0,0
722017,1,1,0,0,7
722018,1,1,0,0,0
722019,1,1,0,1,15
722021,1,1,0,1,4
722022,1,1,0,0,1
722024,1,1,0,0,0
722025,1,1,0,0,0
722028,2,2,0,0,0
722029,2,2,0,0,0
722030,1,1,0,0,0
722031,2,2,0,0,0
722032,1,2,0,0,0
722033,1,1,0,0,0
722035,1,1,0,0,12
722036,1,1,0,0,1
722037,1,1,0,0,25
722040,1,2,0,0,0
722041,1,1,0,0,0
722042,1,1,0,0,0
722044,2,1,0,0,0
722045,1,2,0,0,8
722046,1,1,0,0,0
722048,2,2,0,0,0
722049,1,1,0,0,0
722052,1,2,0,1,0
722053,1,1,0,0,0
722055,1,2,0,0,0
722056,1,2,0,1,0
722057,1,1,0,0,3
722058,1,2,0,0,11
722059,2,1,0,1,0
722060,1,1,0,0,0
722061,1,1,0,0,2
722062,1,2,0,0,0
722063,1,3,0,0,0
722066,1,1,0,0,0
722067,1,1,0,0,0
722068,2,2,0,0,0
722069,1,1,0,0,3
722070,1,1,0,0,0
722072,1,1,0,0,0
722073,1,1,0,0,0
722074,1,1,0,0,0
722075,1,1,0,0,0
722076,1,1,0,0,0
722077,1,1,0,0,0
722078,1,1,0,0,0
722079,1,1,0,0,3
722080,1,1,0,0,0
722081,1,1,0,0,0
722082,1,0,0,0,0
722085,1,1,0,0,6
722086,1,1,0,0,0
722087,1,1,0,0,27
722088,2,2,0,0,0
722090,2,2,0,0,0
722093,1,3,0,0,0
722094,1,1,1,0,0
722096,1,1,0,1,0
722097,1,1,0,0,0
722098,1,1,0,0,0
722100,1,2,0,0,0
722101,1,1,0,0,0
722102,1,1,0,0,0
722103,1,1,0,0,0
722106,1,1,0,0,11
722107,1,1,0,0,0
722108,1,1,0,1,0
722109,1,0,0,0,0
722110,1,1,0,0,0
722111,1,1,0,0,0
722112,1,1,0,1,16
722115,1,1,0,0,0
722116,1,1,0,0,0
722117,1,1,0,0,6
722118,1,1,0,0,0
722122,1,1,0,0,0
722123,1,1,0,0,0
722124,1,0,1,0,0
722126,1,1,0,0,4
722127,1,1,0,1,0
722128,2,2,0,1,0
722130,2,2,0,0,0
722131,2,0,0,0,0
722132,1,1,0,0,0
722133,1,1,0,0,0
722134,1,1,0,0,0
722135,1,1,0,0,0
722136,1,0,0,0,0
722138,1,1,0,0,0
722139,1,2,0,0,2
722142,1,1,0,0,0
722144,1,1,0,0,0
722145,2,1,0,1,7
722146,1,1,0,0,0
722147,1,1,0,0,2
722148,2,1,0,0,0
722149,2,1,0,0,1
722150,1,0,0,0,0
722151,1,1,0,0,10
722152,1,2,0,0,0
722153,2,2,0,0,0
722154,1,1,0,0,0
722157,1,1,0,0,4
722158,1,1,0,0,1
722159,1,1,0,0,0
722160,1,1,0,1,0
722161,1,1,0,0,0
722163,1,1,0,0,0
722164,1,1,0,0,15
722165,1,2,0,0,0
722166,1,1,0,0,8
722167,2,0,0,0,0
722168,1,1,0,0,0
722169,1,2,0,0,0
722171,1,1,0,0,0
722172,2,1,0,0,4
722173,1,1,0,0,0
722174,1,0,0,1,8
722175,1,1,0,0,3
722176,1,1,0,0,0
722177,1,1,0,0,0
722180,2,1,0,0,2
722181,2,1,0,0,0
722182,1,1,0,0,0
722184,1,1,0,0,0
722185,1,1,0,0,0
722186,1,0,0,0,0
722188,1,2,0,0,0
722189,2,2,0,0,0
722191,1,1,0,0,5
722193,1,1,0,0,0
722194,1,0,0,0,0
722195,1,1,0,0,0
722197,1,0,0,0,0
722198,1,0,0,0,0
722199,1,0,0,0,9
722200,1,1,0,0,0
722201,1,0,0,0,0
722202,2,2,0,0,0
722204,1,1,0,0,0
722205,1,1,0,0,0
722206,1,1,0,0,0
722208,1,1,0,0,2
722209,1,1,0,0,0
722210,2,1,0,0,0
722211,1,1,0,0,0
722212,1,1,0,0,0
722214,1,1,0,0,1
722215,1,2,0,0,0
722217,1,2,0,0,0
722218,0,1,0,0,0
722220,1,1,0,0,0
722222,2,1,0,0,0
722223,1,1,0,0,19
722224,1,1,0,0,4
722225,2,1,0,2,0
722226,1,1,0,1,0
722227,2,0,0,1,0
722230,2,1,0,1,0
722231,1,1,0,0,0
722232,2,1,0,0,0
722233,1,1,0,0,6
722234,1,1,0,0,0
722235,1,1,0,0,0
722236,1,1,0,0,0
722237,1,1,0,0,0
722240,1,0,0,0,0
722241,1,1,0,0,0
722242,1,1,0,0,0
722243,1,2,0,0,0
722244,2,1,0,0,0
722245,1,1,0,0,0
722247,1,2,0,0,0
722248,1,1,0,0,0
722249,1,1,0,0,0
722251,2,1,0,0,0
722253,2,1,0,0,0
722254,2,0,0,0,9
722258,1,1,0,0,0
722259,1,1,0,0,1
722260,1,1,0,0,4
722261,1,1,0,0,0
722262,1,1,1,0,0
722263,1,1,0,0,0
722266,1,2,0,0,0
722267,1,1,0,1,13
722268,2,2,0,0,0
722269,1,1,0,0,15
722270,1,1,0,0,0
722271,1,1,0,0,0
722272,1,1,0,0,0
722274,1,2,0,1,4
722277,1,1,0,0,4
722278,1,1,0,0,0
722279,1,1,0,0,0
722280,1,1,0,0,0
722282,1,1,0,2,15
722283,1,1,0,0,0
722284,1,1,0,0,0
722288,2,1,0,0,5
722289,2,1,0,0,0
722290,2,1,0,0,0
722291,1,0,0,0,0
722293,1,2,0,0,0
722294,1,2,0,0,3
722295,1,1,0,0,0
722296,1,1,0,1,0
722297,1,1,0,1,7
722298,1,2,0,0,0
722300,1,2,0,0,0
722301,1,1,0,0,0
722302,1,1,0,0,3
722303,1,1,0,0,0
722306,1,2,0,0,0
722307,1,1,0,0,0
722308,1,1,0,0,0
722309,1,1,0,1,9
722310,1,1,0,0,0
722312,2,1,0,0,0
722313,1,1,0,1,0
722314,1,1,0,0,0
722315,1,1,0,0,0
722316,1,1,0,0,18
722317,1,1,0,0,0
722318,2,1,0,0,7
722319,1,1,0,0,0
722320,1,1,0,0,2
722321,1,1,0,0,0
722322,1,1,0,0,8
722323,1,1,0,0,0
722324,1,1,0,0,6
722327,2,1,0,0,0
722328,1,1,0,1,7
722329,1,1,0,0,2
722330,1,1,0,0,0
722331,1,1,0,0,0
722333,0,2,0,0,13
722334,1,2,0,0,0
722335,1,2,0,0,0
722339,1,2,0,0,0
722340,1,2,0,0,0
722341,1,1,0,1,17
722342,1,1,0,0,0
722343,1,1,0,0,2
722344,1,2,0,0,0
722345,1,1,0,0,8
722346,2,1,0,0,0
722347,2,1,0,0,0
722348,1,2,0,0,0
722349,2,1,0,0,0
722350,1,2,0,0,0
722353,1,1,0,0,0
722354,1,1,0,0,1
722355,1,1,0,0,13
